# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:7F": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:7F", "device connection": "BTH84:BA:20:5E:FF:7F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-6", "time": "19:2:40.159", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	357
1	0	0	0	0	560
2	0	0	0	0	358
3	0	0	0	0	568
4	0	0	0	0	362
5	0	0	0	0	556
6	0	0	0	0	364
7	0	0	0	0	557
8	0	0	0	0	364
9	0	0	0	0	559
10	0	0	0	0	362
11	0	0	0	0	553
12	0	0	0	0	364
13	0	0	0	0	566
14	0	0	0	0	372
15	0	0	0	0	553
0	0	0	0	0	376
1	0	0	0	0	554
2	0	0	0	0	366
3	0	0	0	0	569
4	0	0	0	0	360
5	0	0	0	0	561
6	0	0	0	0	367
7	0	0	0	0	556
8	0	0	0	0	357
9	0	0	0	0	549
10	0	0	0	0	366
11	0	0	0	0	550
12	0	0	0	0	372
13	0	0	0	0	565
14	0	0	0	0	368
15	0	0	0	0	555
0	0	0	0	0	376
1	0	0	0	0	553
2	0	0	0	0	371
3	0	0	0	0	550
4	0	0	0	0	376
5	0	0	0	0	552
6	0	0	0	0	374
7	0	0	0	0	556
8	0	0	0	0	373
9	0	0	0	0	549
10	0	0	0	0	380
11	0	0	0	0	548
12	0	0	0	0	372
13	0	0	0	0	557
14	0	0	0	0	372
15	0	0	0	0	541
0	0	0	0	0	381
1	0	0	0	0	553
2	0	0	0	0	371
3	0	0	0	0	544
4	0	0	0	0	382
5	0	0	0	0	548
6	0	0	0	0	379
7	0	0	0	0	552
8	0	0	0	0	384
9	0	0	0	0	540
10	0	0	0	0	373
11	0	0	0	0	550
12	0	0	0	0	379
13	0	0	0	0	545
14	0	0	0	0	390
15	0	0	0	0	531
0	0	0	0	0	384
1	0	0	0	0	541
2	0	0	0	0	384
3	0	0	0	0	540
4	0	0	0	0	393
5	0	0	0	0	543
6	0	0	0	0	384
7	0	0	0	0	538
8	0	0	0	0	393
9	0	0	0	0	535
10	0	0	0	0	389
11	0	0	0	0	539
12	0	0	0	0	393
13	0	0	0	0	530
14	0	0	0	0	399
15	0	0	0	0	535
0	0	0	0	0	400
1	0	0	0	0	534
2	0	0	0	0	396
3	0	0	0	0	521
4	0	0	0	0	401
5	0	0	0	0	538
6	0	0	0	0	403
7	0	0	0	0	528
8	0	0	0	0	401
9	0	0	0	0	527
10	0	0	0	0	403
11	0	0	0	0	534
12	0	0	0	0	399
13	0	0	0	0	518
14	0	0	0	0	404
15	0	0	0	0	534
0	0	0	0	0	405
1	0	0	0	0	527
2	0	0	0	0	400
3	0	0	0	0	524
4	0	0	0	0	409
5	0	0	0	0	530
6	0	0	0	0	399
7	0	0	0	0	520
8	0	0	0	0	410
9	0	0	0	0	525
10	0	0	0	0	405
11	0	0	0	0	519
12	0	0	0	0	416
13	0	0	0	0	515
14	0	0	0	0	411
15	0	0	0	0	532
0	0	0	0	0	400
1	0	0	0	0	520
2	0	0	0	0	408
3	0	0	0	0	520
4	0	0	0	0	414
5	0	0	0	0	518
6	0	0	0	0	419
7	0	0	0	0	508
8	0	0	0	0	423
9	0	0	0	0	530
10	0	0	0	0	406
11	0	0	0	0	526
12	0	0	0	0	418
13	0	0	0	0	513
14	0	0	0	0	411
15	0	0	0	0	515
0	0	0	0	0	427
1	0	0	0	0	502
2	0	0	0	0	429
3	0	0	0	0	518
4	0	0	0	0	429
5	0	0	0	0	514
6	0	0	0	0	432
7	0	0	0	0	503
8	0	0	0	0	421
9	0	0	0	0	513
10	0	0	0	0	432
11	0	0	0	0	502
12	0	0	0	0	435
13	0	0	0	0	505
14	0	0	0	0	446
15	0	0	0	0	489
0	0	0	0	0	462
1	0	0	0	0	476
2	0	0	0	0	466
3	0	0	0	0	478
4	0	0	0	0	466
5	0	0	0	0	476
6	0	0	0	0	469
7	0	0	0	0	477
8	0	0	0	0	461
9	0	0	0	0	475
10	0	0	0	0	476
11	0	0	0	0	476
12	0	0	0	0	469
13	0	0	0	0	475
14	0	0	0	0	467
15	0	0	0	0	474
0	0	0	0	0	472
1	0	0	0	0	468
2	0	0	0	0	477
3	0	0	0	0	471
4	0	0	0	0	464
5	0	0	0	0	475
6	0	0	0	0	466
7	0	0	0	0	478
8	0	0	0	0	461
9	0	0	0	0	475
10	0	0	0	0	459
11	0	0	0	0	486
12	0	0	0	0	457
13	0	0	0	0	480
14	0	0	0	0	456
15	0	0	0	0	487
0	0	0	0	0	450
1	0	0	0	0	497
2	0	0	0	0	457
3	0	0	0	0	489
4	0	0	0	0	455
5	0	0	0	0	483
6	0	0	0	0	462
7	0	0	0	0	490
8	0	0	0	0	449
9	0	0	0	0	487
10	0	0	0	0	450
11	0	0	0	0	490
12	0	0	0	0	453
13	0	0	0	0	494
14	0	0	0	0	437
15	0	0	0	0	552
0	0	0	0	0	379
1	0	0	0	0	532
2	0	0	0	0	380
3	0	0	0	0	547
4	0	0	0	0	386
5	0	0	0	0	540
6	0	0	0	0	380
7	0	0	0	0	564
8	0	0	0	0	374
9	0	0	0	0	549
10	0	0	0	0	380
11	0	0	0	0	566
12	0	0	0	0	373
13	0	0	0	0	567
14	0	0	0	0	377
15	0	0	0	0	553
0	0	0	0	0	384
1	0	0	0	0	561
2	0	0	0	0	370
3	0	0	0	0	549
4	0	0	0	0	373
5	0	0	0	0	561
6	0	0	0	0	364
7	0	0	0	0	567
8	0	0	0	0	373
9	0	0	0	0	553
10	0	0	0	0	370
11	0	0	0	0	573
12	0	0	0	0	358
13	0	0	0	0	580
14	0	0	0	0	365
15	0	0	0	0	558
0	0	0	0	0	355
1	0	0	0	0	573
2	0	0	0	0	358
3	0	0	0	0	568
4	0	0	0	0	354
5	0	0	0	0	588
6	0	0	0	0	341
7	0	0	0	0	591
8	0	0	0	0	342
9	0	0	0	0	581
10	0	0	0	0	347
11	0	0	0	0	596
12	0	0	0	0	340
13	0	0	0	0	583
14	0	0	0	0	341
15	0	0	0	0	599
0	0	0	0	0	326
1	0	0	0	0	616
2	0	0	0	0	330
3	0	0	0	0	584
4	0	0	0	0	323
5	0	0	0	0	609
6	0	0	0	0	318
7	0	0	0	0	617
8	0	0	0	0	322
9	0	0	0	0	605
10	0	0	0	0	318
11	0	0	0	0	612
12	0	0	0	0	321
13	0	0	0	0	595
14	0	0	0	0	313
15	0	0	0	0	620
0	0	0	0	0	309
1	0	0	0	0	625
2	0	0	0	0	308
3	0	0	0	0	601
4	0	0	0	0	311
5	0	0	0	0	625
6	0	0	0	0	308
7	0	0	0	0	630
8	0	0	0	0	305
9	0	0	0	0	624
10	0	0	0	0	300
11	0	0	0	0	624
12	0	0	0	0	303
13	0	0	0	0	612
14	0	0	0	0	299
15	0	0	0	0	634
0	0	0	0	0	293
1	0	0	0	0	634
2	0	0	0	0	301
3	0	0	0	0	629
4	0	0	0	0	292
5	0	0	0	0	638
6	0	0	0	0	300
7	0	0	0	0	615
8	0	0	0	0	296
9	0	0	0	0	637
10	0	0	0	0	285
11	0	0	0	0	644
12	0	0	0	0	290
13	0	0	0	0	620
14	0	0	0	0	301
15	0	0	0	0	638
0	0	0	0	0	292
1	0	0	0	0	640
2	0	0	0	0	298
3	0	0	0	0	638
4	0	0	0	0	291
5	0	0	0	0	642
6	0	0	0	0	289
7	0	0	0	0	624
8	0	0	0	0	301
9	0	0	0	0	645
10	0	0	0	0	291
11	0	0	0	0	644
12	0	0	0	0	297
13	0	0	0	0	629
14	0	0	0	0	302
15	0	0	0	0	640
0	0	0	0	0	299
1	0	0	0	0	628
2	0	0	0	0	294
3	0	0	0	0	643
4	0	0	0	0	289
5	0	0	0	0	635
6	0	0	0	0	302
7	0	0	0	0	631
8	0	0	0	0	300
9	0	0	0	0	636
10	0	0	0	0	293
11	0	0	0	0	629
12	0	0	0	0	294
13	0	0	0	0	639
14	0	0	0	0	302
15	0	0	0	0	638
0	0	0	0	0	297
1	0	0	0	0	620
2	0	0	0	0	295
3	0	0	0	0	636
4	0	0	0	0	302
5	0	0	0	0	630
6	0	0	0	0	300
7	0	0	0	0	638
8	0	0	0	0	297
9	0	0	0	0	641
10	0	0	0	0	305
11	0	0	0	0	632
12	0	0	0	0	296
13	0	0	0	0	637
14	0	0	0	0	289
15	0	0	0	0	631
0	0	0	0	0	301
1	0	0	0	0	633
2	0	0	0	0	303
3	0	0	0	0	644
4	0	0	0	0	298
5	0	0	0	0	632
6	0	0	0	0	298
7	0	0	0	0	634
8	0	0	0	0	301
9	0	0	0	0	631
10	0	0	0	0	292
11	0	0	0	0	620
12	0	0	0	0	304
13	0	0	0	0	632
14	0	0	0	0	303
15	0	0	0	0	632
