# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:7F": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:7F", "device connection": "BTH84:BA:20:5E:FF:7F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-6", "time": "19:2:40.159", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	427
1	0	0	0	0	630
2	0	0	0	0	428
3	0	0	0	0	638
4	0	0	0	0	432
5	0	0	0	0	626
6	0	0	0	0	434
7	0	0	0	0	627
8	0	0	0	0	434
9	0	0	0	0	629
10	0	0	0	0	432
11	0	0	0	0	623
12	0	0	0	0	434
13	0	0	0	0	636
14	0	0	0	0	442
15	0	0	0	0	623
0	0	0	0	0	446
1	0	0	0	0	624
2	0	0	0	0	436
3	0	0	0	0	639
4	0	0	0	0	430
5	0	0	0	0	631
6	0	0	0	0	437
7	0	0	0	0	626
8	0	0	0	0	427
9	0	0	0	0	619
10	0	0	0	0	436
11	0	0	0	0	620
12	0	0	0	0	442
13	0	0	0	0	635
14	0	0	0	0	438
15	0	0	0	0	625
0	0	0	0	0	446
1	0	0	0	0	623
2	0	0	0	0	441
3	0	0	0	0	620
4	0	0	0	0	446
5	0	0	0	0	622
6	0	0	0	0	444
7	0	0	0	0	626
8	0	0	0	0	443
9	0	0	0	0	619
10	0	0	0	0	450
11	0	0	0	0	618
12	0	0	0	0	442
13	0	0	0	0	627
14	0	0	0	0	442
15	0	0	0	0	611
0	0	0	0	0	451
1	0	0	0	0	623
2	0	0	0	0	441
3	0	0	0	0	614
4	0	0	0	0	452
5	0	0	0	0	618
6	0	0	0	0	449
7	0	0	0	0	622
8	0	0	0	0	454
9	0	0	0	0	610
10	0	0	0	0	443
11	0	0	0	0	620
12	0	0	0	0	449
13	0	0	0	0	615
14	0	0	0	0	460
15	0	0	0	0	601
0	0	0	0	0	454
1	0	0	0	0	611
2	0	0	0	0	454
3	0	0	0	0	610
4	0	0	0	0	463
5	0	0	0	0	613
6	0	0	0	0	454
7	0	0	0	0	608
8	0	0	0	0	463
9	0	0	0	0	605
10	0	0	0	0	459
11	0	0	0	0	609
12	0	0	0	0	463
13	0	0	0	0	600
14	0	0	0	0	469
15	0	0	0	0	605
0	0	0	0	0	470
1	0	0	0	0	604
2	0	0	0	0	466
3	0	0	0	0	591
4	0	0	0	0	471
5	0	0	0	0	608
6	0	0	0	0	473
7	0	0	0	0	598
8	0	0	0	0	471
9	0	0	0	0	597
10	0	0	0	0	473
11	0	0	0	0	604
12	0	0	0	0	469
13	0	0	0	0	588
