0	0	0	0	0	392	
1	0	0	0	0	595	
2	0	0	0	0	393	
3	0	0	0	0	603	
4	0	0	0	0	397	
5	0	0	0	0	591	
6	0	0	0	0	399	
7	0	0	0	0	592	
8	0	0	0	0	399	
9	0	0	0	0	594	
10	0	0	0	0	397	
11	0	0	0	0	588	
12	0	0	0	0	399	
13	0	0	0	0	601	
14	0	0	0	0	407	
15	0	0	0	0	588	
0	0	0	0	0	411	
1	0	0	0	0	589	
2	0	0	0	0	401	
3	0	0	0	0	604	
4	0	0	0	0	395	
5	0	0	0	0	596	
6	0	0	0	0	402	
7	0	0	0	0	591	
8	0	0	0	0	392	
9	0	0	0	0	584	
10	0	0	0	0	401	
11	0	0	0	0	585	
12	0	0	0	0	407	
13	0	0	0	0	600	
14	0	0	0	0	403	
15	0	0	0	0	590	
0	0	0	0	0	411	
1	0	0	0	0	588	
2	0	0	0	0	406	
3	0	0	0	0	585	
4	0	0	0	0	411	
5	0	0	0	0	587	
6	0	0	0	0	409	
7	0	0	0	0	591	
8	0	0	0	0	408	
9	0	0	0	0	584	
10	0	0	0	0	415	
11	0	0	0	0	583	
12	0	0	0	0	407	
13	0	0	0	0	592	
14	0	0	0	0	407	
15	0	0	0	0	576	
0	0	0	0	0	416	
1	0	0	0	0	588	
2	0	0	0	0	406	
3	0	0	0	0	579	
4	0	0	0	0	417	
5	0	0	0	0	583	
6	0	0	0	0	414	
7	0	0	0	0	587	
8	0	0	0	0	419	
9	0	0	0	0	575	
10	0	0	0	0	408	
11	0	0	0	0	585	
12	0	0	0	0	414	
13	0	0	0	0	580	
14	0	0	0	0	425	
15	0	0	0	0	566	
0	0	0	0	0	419	
1	0	0	0	0	576	
2	0	0	0	0	419	
3	0	0	0	0	575	
4	0	0	0	0	428	
5	0	0	0	0	578	
6	0	0	0	0	419	
7	0	0	0	0	573	
8	0	0	0	0	428	
9	0	0	0	0	570	
10	0	0	0	0	424	
11	0	0	0	0	574	
12	0	0	0	0	428	
13	0	0	0	0	565	
14	0	0	0	0	434	
15	0	0	0	0	570	
0	0	0	0	0	435	
1	0	0	0	0	569	
2	0	0	0	0	431	
3	0	0	0	0	556	
4	0	0	0	0	436	
5	0	0	0	0	573	
6	0	0	0	0	438	
7	0	0	0	0	563	
8	0	0	0	0	436	
9	0	0	0	0	562	
10	0	0	0	0	438	
11	0	0	0	0	569	
12	0	0	0	0	434	
13	0	0	0	0	553	
14	0	0	0	0	439	
15	0	0	0	0	569	
0	0	0	0	0	440	
1	0	0	0	0	562	
2	0	0	0	0	435	
3	0	0	0	0	559	
4	0	0	0	0	444	
5	0	0	0	0	565	
6	0	0	0	0	434	
7	0	0	0	0	555	
8	0	0	0	0	445	
9	0	0	0	0	560	
10	0	0	0	0	440	
11	0	0	0	0	554	
12	0	0	0	0	451	
13	0	0	0	0	550	
14	0	0	0	0	446	
15	0	0	0	0	567	
0	0	0	0	0	435	
1	0	0	0	0	555	
2	0	0	0	0	443	
3	0	0	0	0	555	
4	0	0	0	0	449	
5	0	0	0	0	553	
6	0	0	0	0	454	
7	0	0	0	0	543	
8	0	0	0	0	458	
9	0	0	0	0	565	
10	0	0	0	0	441	
11	0	0	0	0	561	
12	0	0	0	0	453	
13	0	0	0	0	548	
14	0	0	0	0	446	
15	0	0	0	0	550	
0	0	0	0	0	462	
1	0	0	0	0	537	
2	0	0	0	0	464	
3	0	0	0	0	553	
4	0	0	0	0	464	
5	0	0	0	0	549	
6	0	0	0	0	467	
7	0	0	0	0	538	
8	0	0	0	0	456	
9	0	0	0	0	548	
10	0	0	0	0	467	
11	0	0	0	0	537	
12	0	0	0	0	470	
13	0	0	0	0	540	
14	0	0	0	0	481	
15	0	0	0	0	524	
0	0	0	0	0	497	
1	0	0	0	0	511	
2	0	0	0	0	501	
3	0	0	0	0	513	
4	0	0	0	0	501	
5	0	0	0	0	511	
6	0	0	0	0	504	
7	0	0	0	0	512	
8	0	0	0	0	496	
9	0	0	0	0	510	
10	0	0	0	0	511	
11	0	0	0	0	511	
12	0	0	0	0	504	
13	0	0	0	0	510	
14	0	0	0	0	502	
15	0	0	0	0	509	
0	0	0	0	0	507	
1	0	0	0	0	503	
2	0	0	0	0	512	
3	0	0	0	0	506	
4	0	0	0	0	499	
5	0	0	0	0	510	
6	0	0	0	0	501	
7	0	0	0	0	513	
8	0	0	0	0	496	
9	0	0	0	0	510	
10	0	0	0	0	494	
11	0	0	0	0	521	
12	0	0	0	0	492	
13	0	0	0	0	515	
14	0	0	0	0	491	
15	0	0	0	0	522	
0	0	0	0	0	485	
1	0	0	0	0	532	
2	0	0	0	0	492	
3	0	0	0	0	524	
4	0	0	0	0	490	
5	0	0	0	0	518	
6	0	0	0	0	497	
7	0	0	0	0	525	
8	0	0	0	0	484	
9	0	0	0	0	522	
10	0	0	0	0	485	
11	0	0	0	0	525	
12	0	0	0	0	488	
13	0	0	0	0	529	
14	0	0	0	0	472	
15	0	0	0	0	587	
0	0	0	0	0	414	
1	0	0	0	0	567	
2	0	0	0	0	415	
3	0	0	0	0	582	
4	0	0	0	0	421	
5	0	0	0	0	575	
6	0	0	0	0	415	
7	0	0	0	0	599	
8	0	0	0	0	409	
9	0	0	0	0	584	
10	0	0	0	0	415	
11	0	0	0	0	601	
12	0	0	0	0	408	
13	0	0	0	0	602	
14	0	0	0	0	412	
15	0	0	0	0	588	
0	0	0	0	0	419	
1	0	0	0	0	596	
2	0	0	0	0	405	
3	0	0	0	0	584	
4	0	0	0	0	408	
5	0	0	0	0	596	
6	0	0	0	0	399	
7	0	0	0	0	602	
8	0	0	0	0	408	
9	0	0	0	0	588	
10	0	0	0	0	405	
11	0	0	0	0	608	
12	0	0	0	0	393	
13	0	0	0	0	615	
14	0	0	0	0	400	
15	0	0	0	0	593	
0	0	0	0	0	390	
1	0	0	0	0	608	
2	0	0	0	0	393	
3	0	0	0	0	603	
4	0	0	0	0	389	
5	0	0	0	0	623	
6	0	0	0	0	376	
7	0	0	0	0	626	
8	0	0	0	0	377	
9	0	0	0	0	616	
10	0	0	0	0	382	
11	0	0	0	0	631	
12	0	0	0	0	375	
13	0	0	0	0	618	
14	0	0	0	0	376	
15	0	0	0	0	634	
0	0	0	0	0	361	
1	0	0	0	0	651	
2	0	0	0	0	365	
3	0	0	0	0	619	
4	0	0	0	0	358	
5	0	0	0	0	644	
6	0	0	0	0	353	
7	0	0	0	0	652	
8	0	0	0	0	357	
9	0	0	0	0	640	
10	0	0	0	0	353	
11	0	0	0	0	647	
12	0	0	0	0	356	
13	0	0	0	0	630	
14	0	0	0	0	348	
15	0	0	0	0	655	
0	0	0	0	0	344	
1	0	0	0	0	660	
2	0	0	0	0	343	
3	0	0	0	0	636	
4	0	0	0	0	346	
5	0	0	0	0	660	
6	0	0	0	0	343	
7	0	0	0	0	665	
8	0	0	0	0	340	
9	0	0	0	0	659	
10	0	0	0	0	335	
11	0	0	0	0	659	
12	0	0	0	0	338	
13	0	0	0	0	647	
14	0	0	0	0	334	
15	0	0	0	0	669	
0	0	0	0	0	328	
1	0	0	0	0	669	
2	0	0	0	0	336	
3	0	0	0	0	664	
4	0	0	0	0	327	
5	0	0	0	0	673	
6	0	0	0	0	335	
7	0	0	0	0	650	
8	0	0	0	0	331	
9	0	0	0	0	672	
10	0	0	0	0	320	
11	0	0	0	0	679	
12	0	0	0	0	325	
13	0	0	0	0	655	
14	0	0	0	0	336	
15	0	0	0	0	673	
0	0	0	0	0	327	
