# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:7F": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:7F", "device connection": "BTH84:BA:20:5E:FF:7F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-6", "time": "19:2:40.159", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	382
1	0	0	0	0	585
2	0	0	0	0	383
3	0	0	0	0	593
4	0	0	0	0	387
5	0	0	0	0	581
6	0	0	0	0	389
7	0	0	0	0	582
8	0	0	0	0	389
9	0	0	0	0	584
10	0	0	0	0	387
11	0	0	0	0	578
12	0	0	0	0	389
13	0	0	0	0	591
14	0	0	0	0	397
15	0	0	0	0	578
0	0	0	0	0	401
1	0	0	0	0	579
2	0	0	0	0	391
3	0	0	0	0	594
4	0	0	0	0	385
5	0	0	0	0	586
6	0	0	0	0	392
7	0	0	0	0	581
8	0	0	0	0	382
9	0	0	0	0	574
10	0	0	0	0	391
11	0	0	0	0	575
12	0	0	0	0	397
13	0	0	0	0	590
14	0	0	0	0	393
15	0	0	0	0	580
0	0	0	0	0	401
1	0	0	0	0	578
2	0	0	0	0	396
3	0	0	0	0	575
4	0	0	0	0	401
5	0	0	0	0	577
6	0	0	0	0	399
7	0	0	0	0	581
8	0	0	0	0	398
9	0	0	0	0	574
10	0	0	0	0	405
11	0	0	0	0	573
12	0	0	0	0	397
13	0	0	0	0	582
14	0	0	0	0	397
15	0	0	0	0	566
0	0	0	0	0	406
1	0	0	0	0	578
2	0	0	0	0	396
3	0	0	0	0	569
4	0	0	0	0	407
5	0	0	0	0	573
6	0	0	0	0	404
7	0	0	0	0	577
8	0	0	0	0	409
9	0	0	0	0	565
10	0	0	0	0	398
11	0	0	0	0	575
12	0	0	0	0	404
13	0	0	0	0	570
14	0	0	0	0	415
15	0	0	0	0	556
0	0	0	0	0	409
1	0	0	0	0	566
2	0	0	0	0	409
3	0	0	0	0	565
4	0	0	0	0	418
5	0	0	0	0	568
6	0	0	0	0	409
7	0	0	0	0	563
8	0	0	0	0	418
9	0	0	0	0	560
10	0	0	0	0	414
11	0	0	0	0	564
12	0	0	0	0	418
13	0	0	0	0	555
14	0	0	0	0	424
15	0	0	0	0	560
0	0	0	0	0	425
1	0	0	0	0	559
2	0	0	0	0	421
3	0	0	0	0	546
4	0	0	0	0	426
5	0	0	0	0	563
6	0	0	0	0	428
7	0	0	0	0	553
8	0	0	0	0	426
9	0	0	0	0	552
10	0	0	0	0	428
11	0	0	0	0	559
12	0	0	0	0	424
13	0	0	0	0	543
