# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:7F": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:7F", "device connection": "BTH84:BA:20:5E:FF:7F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-6", "time": "19:4:35.364", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	538
1	0	0	0	0	529
2	0	0	0	0	538
3	0	0	0	0	531
4	0	0	0	0	538
5	0	0	0	0	528
6	0	0	0	0	539
7	0	0	0	0	530
8	0	0	0	0	537
9	0	0	0	0	529
10	0	0	0	0	536
11	0	0	0	0	531
12	0	0	0	0	536
13	0	0	0	0	528
14	0	0	0	0	543
15	0	0	0	0	531
0	0	0	0	0	538
1	0	0	0	0	526
2	0	0	0	0	537
3	0	0	0	0	530
4	0	0	0	0	540
5	0	0	0	0	528
6	0	0	0	0	535
7	0	0	0	0	530
8	0	0	0	0	536
9	0	0	0	0	529
10	0	0	0	0	537
11	0	0	0	0	528
12	0	0	0	0	534
13	0	0	0	0	531
14	0	0	0	0	537
15	0	0	0	0	532
0	0	0	0	0	537
1	0	0	0	0	529
2	0	0	0	0	535
3	0	0	0	0	527
4	0	0	0	0	536
5	0	0	0	0	531
6	0	0	0	0	538
7	0	0	0	0	532
8	0	0	0	0	535
9	0	0	0	0	531
10	0	0	0	0	543
11	0	0	0	0	529
12	0	0	0	0	537
13	0	0	0	0	527
14	0	0	0	0	539
15	0	0	0	0	527
0	0	0	0	0	535
1	0	0	0	0	528
2	0	0	0	0	536
3	0	0	0	0	528
4	0	0	0	0	536
5	0	0	0	0	529
6	0	0	0	0	537
7	0	0	0	0	529
8	0	0	0	0	538
9	0	0	0	0	533
10	0	0	0	0	538
11	0	0	0	0	529
12	0	0	0	0	536
13	0	0	0	0	530
14	0	0	0	0	533
15	0	0	0	0	530
0	0	0	0	0	535
1	0	0	0	0	530
2	0	0	0	0	533
3	0	0	0	0	529
4	0	0	0	0	535
5	0	0	0	0	530
6	0	0	0	0	535
7	0	0	0	0	534
8	0	0	0	0	537
9	0	0	0	0	531
10	0	0	0	0	539
11	0	0	0	0	530
12	0	0	0	0	535
13	0	0	0	0	529
14	0	0	0	0	534
15	0	0	0	0	529
0	0	0	0	0	536
1	0	0	0	0	530
2	0	0	0	0	535
3	0	0	0	0	533
4	0	0	0	0	535
5	0	0	0	0	528
6	0	0	0	0	535
7	0	0	0	0	532
8	0	0	0	0	533
9	0	0	0	0	529
10	0	0	0	0	530
11	0	0	0	0	531
12	0	0	0	0	536
13	0	0	0	0	529
14	0	0	0	0	533
15	0	0	0	0	533
0	0	0	0	0	535
1	0	0	0	0	532
2	0	0	0	0	537
3	0	0	0	0	529
4	0	0	0	0	534
5	0	0	0	0	533
6	0	0	0	0	535
7	0	0	0	0	531
8	0	0	0	0	533
9	0	0	0	0	530
10	0	0	0	0	529
11	0	0	0	0	530
12	0	0	0	0	536
13	0	0	0	0	530
14	0	0	0	0	536
15	0	0	0	0	530
0	0	0	0	0	533
1	0	0	0	0	532
2	0	0	0	0	538
3	0	0	0	0	531
4	0	0	0	0	534
5	0	0	0	0	530
6	0	0	0	0	534
7	0	0	0	0	531
8	0	0	0	0	534
9	0	0	0	0	532
10	0	0	0	0	535
11	0	0	0	0	532
12	0	0	0	0	533
13	0	0	0	0	533
14	0	0	0	0	530
15	0	0	0	0	533
0	0	0	0	0	534
1	0	0	0	0	533
2	0	0	0	0	535
3	0	0	0	0	530
4	0	0	0	0	537
5	0	0	0	0	530
6	0	0	0	0	533
7	0	0	0	0	529
8	0	0	0	0	535
9	0	0	0	0	532
10	0	0	0	0	533
11	0	0	0	0	531
12	0	0	0	0	537
13	0	0	0	0	530
14	0	0	0	0	536
15	0	0	0	0	532
0	0	0	0	0	533
1	0	0	0	0	528
2	0	0	0	0	532
3	0	0	0	0	531
4	0	0	0	0	532
5	0	0	0	0	532
6	0	0	0	0	534
7	0	0	0	0	532
8	0	0	0	0	535
9	0	0	0	0	533
10	0	0	0	0	535
11	0	0	0	0	534
12	0	0	0	0	535
13	0	0	0	0	531
14	0	0	0	0	537
15	0	0	0	0	530
0	0	0	0	0	533
1	0	0	0	0	531
2	0	0	0	0	535
3	0	0	0	0	532
4	0	0	0	0	533
5	0	0	0	0	530
6	0	0	0	0	533
7	0	0	0	0	528
8	0	0	0	0	537
9	0	0	0	0	533
10	0	0	0	0	533
11	0	0	0	0	532
12	0	0	0	0	534
13	0	0	0	0	530
14	0	0	0	0	532
15	0	0	0	0	533
0	0	0	0	0	531
1	0	0	0	0	533
2	0	0	0	0	533
3	0	0	0	0	531
4	0	0	0	0	534
5	0	0	0	0	532
6	0	0	0	0	533
7	0	0	0	0	533
8	0	0	0	0	534
9	0	0	0	0	524
10	0	0	0	0	532
11	0	0	0	0	536
12	0	0	0	0	533
13	0	0	0	0	532
14	0	0	0	0	530
15	0	0	0	0	532
0	0	0	0	0	530
1	0	0	0	0	532
2	0	0	0	0	533
3	0	0	0	0	534
4	0	0	0	0	533
5	0	0	0	0	531
6	0	0	0	0	530
7	0	0	0	0	532
8	0	0	0	0	534
9	0	0	0	0	532
10	0	0	0	0	536
11	0	0	0	0	532
